concessionaria,mes_ano,sentido,praca,tipo_cobranca,categoria_eixo,tipo_de_veiculo,volume_total,arquivo_origem,arquivo_original,linha_hash,mes_ano_raw
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),AUTOMÁTICA,4.0,PASSEIO,138.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Automática|4|Passeio|138,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),AUTOMÁTICA,5.0,COMERCIAL,11456.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Automática|5|Comercial|11456,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),AUTOMÁTICA,6.0,COMERCIAL,33207.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Automática|6|Comercial|33207,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),AUTOMÁTICA,7.0,COMERCIAL,11428.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Automática|7|Comercial|11428,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),AUTOMÁTICA,8.0,COMERCIAL,7115.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Automática|8|Comercial|7115,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),AUTOMÁTICA,9.0,COMERCIAL,8681.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Automática|9|Comercial|8681,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,10.0,COMERCIAL,200.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|10|Comercial|200,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,11.0,COMERCIAL,189.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|11|Comercial|189,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,12.0,COMERCIAL,75.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|12|Comercial|75,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,13.0,COMERCIAL,27.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|13|Comercial|27,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,14.0,COMERCIAL,2.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|14|Comercial|2,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,15.0,COMERCIAL,2.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|15|Comercial|2,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,2.0,COMERCIAL,5352.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|2|Comercial|5352,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,2.0,MOTO,8585.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|2|Moto|8585,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,2.0,PASSEIO,149877.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|2|Passeio|149877,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,20.0,COMERCIAL,5.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|20|Comercial|5,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,3.0,COMERCIAL,4371.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|3|Comercial|4371,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,3.0,PASSEIO,703.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|3|Passeio|703,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,4.0,COMERCIAL,2655.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|4|Comercial|2655,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,4.0,PASSEIO,96.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|4|Passeio|96,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,5.0,COMERCIAL,2304.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|5|Comercial|2304,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,6.0,COMERCIAL,5717.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|6|Comercial|5717,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,7.0,COMERCIAL,1614.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|7|Comercial|1614,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,8.0,COMERCIAL,1151.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|8|Comercial|1151,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),MANUAL,9.0,COMERCIAL,1382.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|Manual|9|Comercial|1382,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,10.0,COMERCIAL,16.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|10|Comercial|16,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,11.0,COMERCIAL,22.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|11|Comercial|22,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,12.0,COMERCIAL,5.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|12|Comercial|5,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,2.0,COMERCIAL,979.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|2|Comercial|979,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,2.0,PASSEIO,15793.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|2|Passeio|15793,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,3.0,COMERCIAL,587.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|3|Comercial|587,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,3.0,PASSEIO,55.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|3|Passeio|55,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,4.0,COMERCIAL,313.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|4|Comercial|313,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,4.0,PASSEIO,9.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|4|Passeio|9,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,5.0,COMERCIAL,191.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|5|Comercial|191,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,6.0,COMERCIAL,526.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|6|Comercial|526,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,7.0,COMERCIAL,156.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|7|Comercial|156,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,8.0,COMERCIAL,113.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|8|Comercial|113,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,2 (VARGEM),OCR/PLACA,9.0,COMERCIAL,110.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|2 (Vargem)|OCR/PLACA|9|Comercial|110,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,10.0,COMERCIAL,854.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|10|Comercial|854,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,11.0,COMERCIAL,1984.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|11|Comercial|1984,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,12.0,COMERCIAL,751.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|12|Comercial|751,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,13.0,COMERCIAL,211.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|13|Comercial|211,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,14.0,COMERCIAL,61.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|14|Comercial|61,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,15.0,COMERCIAL,32.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|15|Comercial|32,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,16.0,COMERCIAL,15.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|16|Comercial|15,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,17.0,COMERCIAL,2.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|17|Comercial|2,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,2.0,COMERCIAL,14327.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|2|Comercial|14327,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,2.0,MOTO,43.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|2|Moto|43,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,2.0,PASSEIO,145954.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|2|Passeio|145954,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,20.0,COMERCIAL,24.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|20|Comercial|24,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,3.0,COMERCIAL,15287.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|3|Comercial|15287,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,3.0,PASSEIO,714.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|3|Passeio|714,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,4.0,COMERCIAL,10199.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|4|Comercial|10199,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,4.0,PASSEIO,106.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|4|Passeio|106,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,5.0,COMERCIAL,8988.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|5|Comercial|8988,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,6.0,COMERCIAL,28366.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|6|Comercial|28366,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,7.0,COMERCIAL,9733.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|7|Comercial|9733,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,8.0,COMERCIAL,5495.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|8|Comercial|5495,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),AUTOMÁTICA,9.0,COMERCIAL,7454.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Automática|9|Comercial|7454,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,10.0,COMERCIAL,132.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|10|Comercial|132,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,11.0,COMERCIAL,155.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|11|Comercial|155,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,12.0,COMERCIAL,66.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|12|Comercial|66,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,13.0,COMERCIAL,19.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|13|Comercial|19,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,14.0,COMERCIAL,7.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|14|Comercial|7,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,15.0,COMERCIAL,3.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|15|Comercial|3,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,17.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|17|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,18.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|18|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,19.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|19|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,2.0,COMERCIAL,4725.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|2|Comercial|4725,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,3 (CAMBUÍ),MANUAL,2.0,MOTO,4619.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|3 (Cambuí)|Manual|2|Moto|4619,00",01/2024
