concessionaria,mes_ano,sentido,praca,tipo_cobranca,categoria_eixo,tipo_de_veiculo,volume_total,arquivo_origem
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 8 eixos,Comercial,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 9 eixos,Comercial,"29,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 9 eixos,Comercial,"30,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 9 eixos,Comercial,"39,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 9 eixos,Comercial,"33,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 9 eixos,Comercial,"38,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 9 eixos,Comercial,"30,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Comercial 9 eixos,Comercial,"47,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"17,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"17,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"15,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 3 eixos,Passeio,"15,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P8 LUZ,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"17,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"14,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"17,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Moto,Moto,"18,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 2 eixos,Comercial,"122,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 2 eixos,Comercial,"267,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 3 eixos,Comercial,"248,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 4 eixos,Comercial,"262,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 4 eixos,Comercial,"197,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 4 eixos,Comercial,"311,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 4 eixos,Comercial,"275,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 4 eixos,Comercial,"285,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 5 eixos,Comercial,"151,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 5 eixos,Comercial,"127,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 6 eixos,Comercial,"295,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 6 eixos,Comercial,"270,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 6 eixos,Comercial,"370,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 6 eixos,Comercial,"315,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 6 eixos,Comercial,"295,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 6 eixos,Comercial,"295,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 8 eixos,Comercial,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 9 eixos,Comercial,"70,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial 9 eixos,Comercial,"60,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"16,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 3 eixos,Passeio,"14,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P9 CAMPOS ALTOS,N/I,Veículo Passeio 4 eixos,Passeio,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Moto,Moto,"133,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Moto,Moto,"108,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Moto,Moto,"92,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 2 eixos,Comercial,"688,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 2 eixos,Comercial,"306,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 3 eixos,Comercial,"601,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 3 eixos,Comercial,"548,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 3 eixos,Comercial,"562,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 4 eixos,Comercial,"173,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 4 eixos,Comercial,"300,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 4 eixos,Comercial,"301,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 5 eixos,Comercial,"166,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 5 eixos,Comercial,"162,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 5 eixos,Comercial,"146,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 6 eixos,Comercial,"279,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 6 eixos,Comercial,"297,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 6 eixos,Comercial,"281,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 6 eixos,Comercial,"174,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 7 eixos,Comercial,"75,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 7 eixos,Comercial,"68,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 7 eixos,Comercial,"46,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Decrescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
